x;y;type
39;71;tree
40;71;tree
41;71;tree
42;71;tree
43;71;tree
44;71;tree
45;71;tree
46;71;tree
47;71;tree
48;71;tree
49;71;tree
50;71;tree
51;71;tree
52;71;tree
53;71;tree
54;71;tree
55;71;tree
56;71;tree
57;71;tree
58;71;tree
59;71;tree
60;71;tree
61;71;tree
62;71;tree
63;71;tree
64;71;tree
65;71;tree
66;71;tree
67;71;tree
68;71;tree
69;71;tree
70;71;tree
71;71;tree
72;71;tree
73;71;tree
74;71;tree
75;71;tree
76;71;tree
77;71;tree
78;71;tree
79;71;tree
80;71;tree
81;71;tree
82;71;tree
83;71;tree
84;71;tree
85;71;tree
86;71;tree
87;71;tree
88;71;tree
89;71;tree
90;71;tree
91;71;tree
92;71;tree
93;71;tree
94;71;tree
95;71;tree
96;71;tree
97;71;tree
98;71;tree
99;71;tree
100;71;tree
101;71;tree
102;71;tree
103;71;tree
104;71;tree
105;71;tree
106;71;tree
107;71;tree
108;71;tree
109;71;tree
110;71;tree
111;71;tree
112;71;tree
113;71;tree
114;71;tree
115;71;tree
116;71;tree
0;72;tree
1;72;tree
2;72;tree
3;72;tree
4;72;tree
5;72;tree
10;72;tree
11;72;tree
12;72;tree
13;72;tree
37;72;tree
38;72;tree
39;72;tree
40;72;tree
41;72;tree
42;72;tree
43;72;tree
44;72;tree
45;72;tree
46;72;tree
47;72;tree
48;72;tree
49;72;tree
50;72;tree
51;72;tree
52;72;tree
53;72;tree
54;72;tree
55;72;tree
56;72;tree
57;72;tree
58;72;tree
59;72;tree
60;72;tree
61;72;tree
62;72;tree
63;72;tree
64;72;tree
65;72;tree
66;72;tree
67;72;tree
68;72;tree
69;72;tree
70;72;tree
71;72;tree
72;72;tree
73;72;tree
74;72;tree
75;72;tree
76;72;tree
77;72;tree
78;72;tree
79;72;tree
80;72;tree
81;72;tree
82;72;tree
83;72;tree
84;72;tree
85;72;tree
86;72;tree
87;72;tree
88;72;tree
89;72;tree
90;72;tree
91;72;tree
92;72;tree
93;72;tree
94;72;tree
95;72;tree
96;72;tree
97;72;tree
98;72;tree
99;72;tree
100;72;tree
101;72;tree
102;72;tree
103;72;tree
104;72;tree
105;72;tree
106;72;tree
107;72;tree
108;72;tree
109;72;tree
110;72;tree
111;72;tree
112;72;tree
113;72;tree
114;72;tree
115;72;tree
116;72;tree
0;73;tree
1;73;tree
2;73;tree
3;73;tree
4;73;tree
5;73;tree
6;73;tree
7;73;tree
8;73;tree
9;73;tree
10;73;tree
11;73;tree
17;73;tree
18;73;tree
19;73;tree
20;73;tree
44;73;tree
45;73;tree
46;73;tree
47;73;tree
48;73;tree
49;73;tree
50;73;tree
51;73;tree
52;73;tree
53;73;tree
54;73;tree
55;73;tree
56;73;tree
57;73;tree
58;73;tree
59;73;tree
60;73;tree
61;73;tree
62;73;tree
63;73;tree
64;73;tree
65;73;tree
66;73;tree
67;73;tree
68;73;tree
69;73;tree
70;73;tree
71;73;tree
72;73;tree
73;73;tree
74;73;tree
75;73;tree
76;73;tree
77;73;tree
78;73;tree
79;73;tree
80;73;tree
81;73;tree
82;73;tree
83;73;tree
84;73;tree
85;73;tree
86;73;tree
87;73;tree
88;73;tree
89;73;tree
90;73;tree
91;73;tree
92;73;tree
93;73;tree
94;73;tree
95;73;tree
96;73;tree
97;73;tree
98;73;tree
99;73;tree
100;73;tree
101;73;tree
102;73;tree
103;73;tree
104;73;tree
105;73;tree
106;73;tree
107;73;tree
108;73;tree
109;73;tree
110;73;tree
111;73;tree
112;73;tree
113;73;tree
114;73;tree
115;73;tree
116;73;tree
0;74;tree
1;74;tree
2;74;tree
3;74;tree
4;74;tree
5;74;tree
6;74;tree
7;74;tree
8;74;tree
9;74;tree
10;74;tree
11;74;tree
12;74;tree
13;74;tree
14;74;tree
15;74;tree
16;74;tree
17;74;tree
24;74;tree
25;74;tree
26;74;tree
27;74;tree
28;74;tree
31;74;tree
32;74;tree
33;74;tree
52;74;tree
53;74;tree
54;74;tree
55;74;tree
56;74;tree
57;74;tree
58;74;tree
59;74;tree
60;74;tree
61;74;tree
62;74;tree
63;74;tree
64;74;tree
65;74;tree
66;74;tree
67;74;tree
68;74;tree
69;74;tree
70;74;tree
71;74;tree
72;74;tree
73;74;tree
74;74;tree
75;74;tree
76;74;tree
77;74;tree
78;74;tree
79;74;tree
80;74;tree
81;74;tree
82;74;tree
83;74;tree
84;74;tree
85;74;tree
86;74;tree
87;74;tree
88;74;tree
89;74;tree
90;74;tree
91;74;tree
92;74;tree
93;74;tree
94;74;tree
95;74;tree
96;74;tree
97;74;tree
98;74;tree
99;74;tree
100;74;tree
101;74;tree
102;74;tree
103;74;tree
104;74;tree
105;74;tree
106;74;tree
107;74;tree
108;74;tree
109;74;tree
110;74;tree
111;74;tree
112;74;tree
113;74;tree
114;74;tree
115;74;tree
116;74;tree
0;75;tree
1;75;tree
2;75;tree
3;75;tree
4;75;tree
5;75;tree
6;75;tree
7;75;tree
8;75;tree
9;75;tree
10;75;tree
11;75;tree
12;75;tree
13;75;tree
14;75;tree
15;75;tree
16;75;tree
17;75;tree
18;75;tree
19;75;tree
20;75;tree
21;75;tree
22;75;tree
23;75;tree
24;75;tree
31;75;tree
32;75;tree
33;75;tree
34;75;tree
35;75;tree
36;75;tree
37;75;tree
38;75;tree
39;75;tree
40;75;tree
41;75;tree
49;75;tree
59;75;tree
60;75;tree
61;75;tree
62;75;tree
63;75;tree
64;75;tree
65;75;tree
66;75;tree
67;75;tree
68;75;tree
69;75;tree
70;75;tree
71;75;tree
72;75;tree
73;75;tree
74;75;tree
75;75;tree
76;75;tree
77;75;tree
78;75;tree
79;75;tree
80;75;tree
81;75;tree
82;75;tree
83;75;tree
84;75;tree
85;75;tree
86;75;tree
87;75;tree
88;75;tree
89;75;tree
90;75;tree
91;75;tree
92;75;tree
93;75;tree
94;75;tree
95;75;tree
96;75;tree
97;75;tree
98;75;tree
99;75;tree
100;75;tree
101;75;tree
102;75;tree
103;75;tree
104;75;tree
105;75;tree
106;75;tree
107;75;tree
108;75;tree
109;75;tree
110;75;tree
111;75;tree
112;75;tree
113;75;tree
114;75;tree
115;75;tree
116;75;tree
0;76;tree
1;76;tree
2;76;tree
3;76;tree
4;76;tree
5;76;tree
6;76;tree
7;76;tree
8;76;tree
9;76;tree
10;76;tree
11;76;tree
12;76;tree
13;76;tree
14;76;tree
15;76;tree
16;76;tree
17;76;tree
18;76;tree
19;76;tree
20;76;tree
21;76;tree
22;76;tree
23;76;tree
24;76;tree
25;76;tree
26;76;tree
27;76;tree
28;76;tree
29;76;tree
30;76;tree
31;76;tree
38;76;tree
39;76;tree
40;76;tree
41;76;tree
42;76;tree
43;76;tree
44;76;tree
45;76;tree
46;76;tree
47;76;tree
55;76;tree
56;76;tree
57;76;tree
66;76;tree
67;76;tree
68;76;tree
69;76;tree
70;76;tree
71;76;tree
72;76;tree
73;76;tree
74;76;tree
75;76;tree
76;76;tree
77;76;tree
78;76;tree
79;76;tree
80;76;tree
81;76;tree
82;76;tree
83;76;tree
84;76;tree
85;76;tree
86;76;tree
87;76;tree
88;76;tree
89;76;tree
90;76;tree
91;76;tree
92;76;tree
93;76;tree
94;76;tree
95;76;tree
96;76;tree
97;76;tree
98;76;tree
99;76;tree
100;76;tree
101;76;tree
102;76;tree
103;76;tree
104;76;tree
105;76;tree
106;76;tree
107;76;tree
108;76;tree
109;76;tree
110;76;tree
111;76;tree
112;76;tree
113;76;tree
114;76;tree
115;76;tree
116;76;tree
0;77;tree
1;77;tree
2;77;tree
3;77;tree
4;77;tree
5;77;tree
6;77;tree
7;77;tree
8;77;tree
9;77;tree
10;77;tree
11;77;tree
12;77;tree
13;77;tree
14;77;tree
15;77;tree
16;77;tree
17;77;tree
18;77;tree
19;77;tree
20;77;tree
21;77;tree
22;77;tree
23;77;tree
24;77;tree
25;77;tree
26;77;tree
27;77;tree
28;77;tree
29;77;tree
30;77;tree
31;77;tree
32;77;tree
33;77;tree
34;77;tree
35;77;tree
36;77;tree
37;77;tree
38;77;tree
47;77;tree
48;77;tree
49;77;tree
50;77;tree
51;77;tree
61;77;tree
62;77;tree
63;77;tree
64;77;tree
65;77;tree
73;77;tree
74;77;tree
75;77;tree
76;77;tree
77;77;tree
78;77;tree
79;77;tree
80;77;tree
81;77;tree
82;77;tree
83;77;tree
84;77;tree
85;77;tree
86;77;tree
87;77;tree
88;77;tree
89;77;tree
90;77;tree
91;77;tree
92;77;tree
93;77;tree
94;77;tree
95;77;tree
96;77;tree
97;77;tree
98;77;tree
99;77;tree
100;77;tree
101;77;tree
102;77;tree
103;77;tree
104;77;tree
105;77;tree
106;77;tree
107;77;tree
108;77;tree
109;77;tree
110;77;tree
111;77;tree
112;77;tree
113;77;tree
114;77;tree
115;77;tree
116;77;tree
0;78;tree
1;78;tree
2;78;tree
3;78;tree
4;78;tree
5;78;tree
6;78;tree
7;78;tree
8;78;tree
9;78;tree
10;78;tree
11;78;tree
12;78;tree
13;78;tree
14;78;tree
15;78;tree
16;78;tree
17;78;tree
18;78;tree
19;78;tree
20;78;tree
21;78;tree
22;78;tree
23;78;tree
24;78;tree
25;78;tree
26;78;tree
27;78;tree
28;78;tree
29;78;tree
30;78;tree
31;78;tree
32;78;tree
33;78;tree
34;78;tree
35;78;tree
36;78;tree
37;78;tree
38;78;tree
39;78;tree
40;78;tree
41;78;tree
42;78;tree
43;78;tree
44;78;tree
45;78;tree
49;78;tree
68;78;tree
69;78;tree
70;78;tree
71;78;tree
72;78;tree
76;78;tree
77;78;tree
78;78;tree
79;78;tree
80;78;tree
81;78;tree
82;78;tree
83;78;tree
84;78;tree
85;78;tree
86;78;tree
87;78;tree
88;78;tree
89;78;tree
90;78;tree
91;78;tree
92;78;tree
93;78;tree
94;78;tree
95;78;tree
96;78;tree
97;78;tree
98;78;tree
99;78;tree
100;78;tree
101;78;tree
102;78;tree
103;78;tree
104;78;tree
105;78;tree
106;78;tree
107;78;tree
108;78;tree
109;78;tree
110;78;tree
111;78;tree
112;78;tree
113;78;tree
114;78;tree
115;78;tree
116;78;tree
0;79;tree
1;79;tree
2;79;tree
3;79;tree
4;79;tree
5;79;tree
6;79;tree
7;79;tree
8;79;tree
9;79;tree
10;79;tree
11;79;tree
12;79;tree
13;79;tree
14;79;tree
15;79;tree
16;79;tree
17;79;tree
18;79;tree
19;79;tree
20;79;tree
21;79;tree
22;79;tree
23;79;tree
24;79;tree
25;79;tree
26;79;tree
27;79;tree
28;79;tree
29;79;tree
30;79;tree
31;79;tree
32;79;tree
33;79;tree
34;79;tree
35;79;tree
36;79;tree
37;79;tree
38;79;tree
39;79;tree
40;79;tree
41;79;tree
42;79;tree
43;79;tree
44;79;tree
45;79;tree
46;79;tree
47;79;tree
48;79;tree
49;79;tree
50;79;tree
51;79;tree
76;79;tree
77;79;tree
78;79;tree
79;79;tree
80;79;tree
81;79;tree
82;79;tree
83;79;tree
84;79;tree
85;79;tree
86;79;tree
87;79;tree
88;79;tree
89;79;tree
90;79;tree
91;79;tree
92;79;tree
93;79;tree
94;79;tree
95;79;tree
96;79;tree
97;79;tree
98;79;tree
99;79;tree
100;79;tree
101;79;tree
102;79;tree
103;79;tree
104;79;tree
105;79;tree
106;79;tree
107;79;tree
108;79;tree
109;79;tree
110;79;tree
111;79;tree
112;79;tree
113;79;tree
114;79;tree
115;79;tree
116;79;tree
0;80;tree
1;80;tree
2;80;tree
3;80;tree
4;80;tree
5;80;tree
6;80;tree
7;80;tree
8;80;tree
9;80;tree
10;80;tree
11;80;tree
12;80;tree
13;80;tree
14;80;tree
15;80;tree
16;80;tree
17;80;tree
18;80;tree
19;80;tree
20;80;tree
21;80;tree
22;80;tree
23;80;tree
24;80;tree
25;80;tree
26;80;tree
27;80;tree
28;80;tree
29;80;tree
30;80;tree
31;80;tree
32;80;tree
33;80;tree
34;80;tree
35;80;tree
36;80;tree
37;80;tree
38;80;tree
39;80;tree
40;80;tree
41;80;tree
42;80;tree
43;80;tree
44;80;tree
45;80;tree
46;80;tree
47;80;tree
48;80;tree
49;80;tree
50;80;tree
51;80;tree
52;80;tree
53;80;tree
54;80;tree
55;80;tree
56;80;tree
57;80;tree
83;80;tree
84;80;tree
85;80;tree
86;80;tree
87;80;tree
88;80;tree
89;80;tree
90;80;tree
91;80;tree
92;80;tree
93;80;tree
94;80;tree
95;80;tree
96;80;tree
97;80;tree
98;80;tree
99;80;tree
100;80;tree
101;80;tree
102;80;tree
103;80;tree
104;80;tree
105;80;tree
106;80;tree
107;80;tree
108;80;tree
109;80;tree
110;80;tree
111;80;tree
112;80;tree
113;80;tree
114;80;tree
115;80;tree
116;80;tree
0;81;tree
1;81;tree
2;81;tree
3;81;tree
4;81;tree
5;81;tree
6;81;tree
7;81;tree
8;81;tree
9;81;tree
10;81;tree
11;81;tree
12;81;tree
13;81;tree
14;81;tree
15;81;tree
16;81;tree
17;81;tree
18;81;tree
19;81;tree
20;81;tree
21;81;tree
22;81;tree
23;81;tree
24;81;tree
25;81;tree
26;81;tree
27;81;tree
28;81;tree
29;81;tree
30;81;tree
31;81;tree
32;81;tree
33;81;tree
34;81;tree
35;81;tree
36;81;tree
37;81;tree
38;81;tree
39;81;tree
40;81;tree
41;81;tree
42;81;tree
43;81;tree
44;81;tree
45;81;tree
46;81;tree
47;81;tree
48;81;tree
49;81;tree
50;81;tree
51;81;tree
52;81;tree
53;81;tree
54;81;tree
55;81;tree
56;81;tree
57;81;tree
58;81;tree
59;81;tree
60;81;tree
61;81;tree
62;81;tree
63;81;tree
90;81;tree
91;81;tree
92;81;tree
93;81;tree
94;81;tree
95;81;tree
96;81;tree
97;81;tree
98;81;tree
99;81;tree
100;81;tree
101;81;tree
102;81;tree
103;81;tree
104;81;tree
105;81;tree
106;81;tree
107;81;tree
108;81;tree
109;81;tree
110;81;tree
111;81;tree
112;81;tree
113;81;tree
114;81;tree
115;81;tree
116;81;tree
0;82;tree
1;82;tree
2;82;tree
3;82;tree
4;82;tree
5;82;tree
6;82;tree
7;82;tree
8;82;tree
9;82;tree
10;82;tree
11;82;tree
12;82;tree
13;82;tree
14;82;tree
15;82;tree
16;82;tree
17;82;tree
18;82;tree
19;82;tree
20;82;tree
21;82;tree
22;82;tree
23;82;tree
24;82;tree
25;82;tree
26;82;tree
27;82;tree
28;82;tree
29;82;tree
30;82;tree
31;82;tree
32;82;tree
33;82;tree
34;82;tree
35;82;tree
36;82;tree
37;82;tree
38;82;tree
39;82;tree
40;82;tree
41;82;tree
42;82;tree
43;82;tree
44;82;tree
45;82;tree
46;82;tree
47;82;tree
48;82;tree
49;82;tree
50;82;tree
51;82;tree
52;82;tree
53;82;tree
54;82;tree
55;82;tree
56;82;tree
57;82;tree
58;82;tree
59;82;tree
60;82;tree
61;82;tree
62;82;tree
63;82;tree
64;82;tree
65;82;tree
66;82;tree
67;82;tree
68;82;tree
77;82;tree
97;82;tree
98;82;tree
99;82;tree
100;82;tree
101;82;tree
102;82;tree
103;82;tree
104;82;tree
105;82;tree
106;82;tree
107;82;tree
108;82;tree
109;82;tree
110;82;tree
111;82;tree
112;82;tree
113;82;tree
114;82;tree
115;82;tree
116;82;tree
0;83;tree
1;83;tree
2;83;tree
3;83;tree
4;83;tree
5;83;tree
6;83;tree
7;83;tree
8;83;tree
9;83;tree
10;83;tree
11;83;tree
12;83;tree
13;83;tree
14;83;tree
15;83;tree
16;83;tree
17;83;tree
18;83;tree
19;83;tree
20;83;tree
21;83;tree
22;83;tree
23;83;tree
24;83;tree
25;83;tree
26;83;tree
27;83;tree
28;83;tree
29;83;tree
30;83;tree
31;83;tree
32;83;tree
33;83;tree
34;83;tree
35;83;tree
36;83;tree
37;83;tree
38;83;tree
39;83;tree
40;83;tree
41;83;tree
42;83;tree
43;83;tree
44;83;tree
45;83;tree
46;83;tree
47;83;tree
48;83;tree
49;83;tree
50;83;tree
51;83;tree
52;83;tree
53;83;tree
54;83;tree
55;83;tree
56;83;tree
57;83;tree
58;83;tree
59;83;tree
60;83;tree
61;83;tree
62;83;tree
63;83;tree
64;83;tree
65;83;tree
66;83;tree
67;83;tree
68;83;tree
69;83;tree
70;83;tree
71;83;tree
72;83;tree
73;83;tree
74;83;tree
105;83;tree
106;83;tree
107;83;tree
108;83;tree
109;83;tree
110;83;tree
111;83;tree
112;83;tree
113;83;tree
114;83;tree
115;83;tree
116;83;tree
0;84;tree
1;84;tree
2;84;tree
3;84;tree
4;84;tree
5;84;tree
6;84;tree
7;84;tree
8;84;tree
9;84;tree
10;84;tree
11;84;tree
12;84;tree
13;84;tree
14;84;tree
15;84;tree
16;84;tree
17;84;tree
18;84;tree
19;84;tree
20;84;tree
21;84;tree
22;84;tree
23;84;tree
24;84;tree
25;84;tree
26;84;tree
27;84;tree
28;84;tree
29;84;tree
30;84;tree
31;84;tree
32;84;tree
33;84;tree
34;84;tree
35;84;tree
36;84;tree
37;84;tree
38;84;tree
39;84;tree
40;84;tree
41;84;tree
42;84;tree
43;84;tree
44;84;tree
45;84;tree
46;84;tree
47;84;tree
48;84;tree
49;84;tree
50;84;tree
51;84;tree
52;84;tree
53;84;tree
54;84;tree
55;84;tree
56;84;tree
57;84;tree
58;84;tree
59;84;tree
60;84;tree
61;84;tree
62;84;tree
63;84;tree
64;84;tree
65;84;tree
66;84;tree
67;84;tree
68;84;tree
69;84;tree
70;84;tree
71;84;tree
72;84;tree
73;84;tree
74;84;tree
75;84;tree
76;84;tree
77;84;tree
78;84;tree
79;84;tree
80;84;tree
81;84;tree
91;84;tree
112;84;tree
113;84;tree
114;84;tree
115;84;tree
116;84;tree
0;85;tree
1;85;tree
2;85;tree
3;85;tree
4;85;tree
5;85;tree
6;85;tree
7;85;tree
8;85;tree
9;85;tree
10;85;tree
11;85;tree
12;85;tree
13;85;tree
14;85;tree
15;85;tree
16;85;tree
17;85;tree
18;85;tree
19;85;tree
20;85;tree
21;85;tree
22;85;tree
23;85;tree
24;85;tree
25;85;tree
26;85;tree
27;85;tree
28;85;tree
29;85;tree
30;85;tree
31;85;tree
32;85;tree
33;85;tree
34;85;tree
35;85;tree
36;85;tree
37;85;tree
38;85;tree
39;85;tree
40;85;tree
41;85;tree
42;85;tree
43;85;tree
44;85;tree
45;85;tree
46;85;tree
47;85;tree
48;85;tree
49;85;tree
50;85;tree
51;85;tree
52;85;tree
53;85;tree
54;85;tree
55;85;tree
56;85;tree
57;85;tree
58;85;tree
59;85;tree
60;85;tree
61;85;tree
62;85;tree
63;85;tree
64;85;tree
65;85;tree
66;85;tree
67;85;tree
68;85;tree
69;85;tree
70;85;tree
71;85;tree
72;85;tree
73;85;tree
74;85;tree
75;85;tree
76;85;tree
77;85;tree
78;85;tree
79;85;tree
80;85;tree
81;85;tree
82;85;tree
83;85;tree
84;85;tree
85;85;tree
86;85;tree
87;85;tree
3;86;tree
4;86;tree
5;86;tree
6;86;tree
7;86;tree
8;86;tree
9;86;tree
10;86;tree
11;86;tree
12;86;tree
13;86;tree
14;86;tree
15;86;tree
16;86;tree
17;86;tree
18;86;tree
19;86;tree
20;86;tree
21;86;tree
22;86;tree
23;86;tree
24;86;tree
25;86;tree
26;86;tree
27;86;tree
28;86;tree
29;86;tree
30;86;tree
31;86;tree
32;86;tree
33;86;tree
34;86;tree
35;86;tree
36;86;tree
37;86;tree
38;86;tree
39;86;tree
40;86;tree
41;86;tree
42;86;tree
43;86;tree
44;86;tree
45;86;tree
46;86;tree
47;86;tree
48;86;tree
49;86;tree
50;86;tree
51;86;tree
52;86;tree
53;86;tree
54;86;tree
55;86;tree
56;86;tree
57;86;tree
58;86;tree
59;86;tree
60;86;tree
61;86;tree
62;86;tree
63;86;tree
64;86;tree
65;86;tree
66;86;tree
67;86;tree
68;86;tree
69;86;tree
70;86;tree
71;86;tree
72;86;tree
73;86;tree
74;86;tree
75;86;tree
76;86;tree
77;86;tree
78;86;tree
79;86;tree
80;86;tree
81;86;tree
82;86;tree
83;86;tree
84;86;tree
85;86;tree
86;86;tree
87;86;tree
88;86;tree
89;86;tree
90;86;tree
91;86;tree
92;86;tree
93;86;tree
94;86;tree
105;86;tree
10;87;tree
11;87;tree
12;87;tree
13;87;tree
14;87;tree
15;87;tree
16;87;tree
17;87;tree
18;87;tree
19;87;tree
20;87;tree
21;87;tree
22;87;tree
23;87;tree
24;87;tree
25;87;tree
26;87;tree
27;87;tree
28;87;tree
29;87;tree
30;87;tree
31;87;tree
32;87;tree
33;87;tree
34;87;tree
35;87;tree
36;87;tree
37;87;tree
38;87;tree
39;87;tree
40;87;tree
41;87;tree
42;87;tree
43;87;tree
44;87;tree
45;87;tree
46;87;tree
47;87;tree
48;87;tree
49;87;tree
50;87;tree
51;87;tree
52;87;tree
53;87;tree
54;87;tree
55;87;tree
56;87;tree
57;87;tree
58;87;tree
59;87;tree
60;87;tree
61;87;tree
62;87;tree
63;87;tree
64;87;tree
65;87;tree
66;87;tree
67;87;tree
68;87;tree
69;87;tree
70;87;tree
71;87;tree
72;87;tree
73;87;tree
74;87;tree
75;87;tree
76;87;tree
77;87;tree
78;87;tree
79;87;tree
80;87;tree
81;87;tree
82;87;tree
83;87;tree
84;87;tree
85;87;tree
86;87;tree
87;87;tree
88;87;tree
89;87;tree
90;87;tree
91;87;tree
92;87;tree
93;87;tree
94;87;tree
95;87;tree
96;87;tree
97;87;tree
98;87;tree
99;87;tree
100;87;tree
101;87;tree
17;88;tree
18;88;tree
19;88;tree
20;88;tree
21;88;tree
22;88;tree
23;88;tree
24;88;tree
25;88;tree
26;88;tree
27;88;tree
28;88;tree
29;88;tree
30;88;tree
31;88;tree
32;88;tree
33;88;tree
34;88;tree
35;88;tree
36;88;tree
37;88;tree
38;88;tree
39;88;tree
40;88;tree
41;88;tree
42;88;tree
43;88;tree
44;88;tree
45;88;tree
46;88;tree
47;88;tree
48;88;tree
49;88;tree
50;88;tree
51;88;tree
52;88;tree
53;88;tree
54;88;tree
55;88;tree
56;88;tree
57;88;tree
58;88;tree
59;88;tree
60;88;tree
61;88;tree
62;88;tree
63;88;tree
64;88;tree
65;88;tree
66;88;tree
67;88;tree
68;88;tree
69;88;tree
70;88;tree
71;88;tree
72;88;tree
73;88;tree
74;88;tree
75;88;tree
76;88;tree
77;88;tree
78;88;tree
79;88;tree
80;88;tree
81;88;tree
82;88;tree
83;88;tree
84;88;tree
85;88;tree
86;88;tree
87;88;tree
88;88;tree
89;88;tree
90;88;tree
91;88;tree
92;88;tree
93;88;tree
94;88;tree
95;88;tree
96;88;tree
97;88;tree
98;88;tree
99;88;tree
100;88;tree
101;88;tree
102;88;tree
103;88;tree
104;88;tree
105;88;tree
106;88;tree
107;88;tree
108;88;tree
109;88;tree
25;89;tree
26;89;tree
27;89;tree
28;89;tree
29;89;tree
30;89;tree
31;89;tree
32;89;tree
33;89;tree
34;89;tree
35;89;tree
36;89;tree
37;89;tree
38;89;tree
39;89;tree
40;89;tree
41;89;tree
42;89;tree
43;89;tree
44;89;tree
45;89;tree
46;89;tree
47;89;tree
48;89;tree
49;89;tree
50;89;tree
51;89;tree
52;89;tree
53;89;tree
54;89;tree
55;89;tree
56;89;tree
57;89;tree
58;89;tree
59;89;tree
60;89;tree
61;89;tree
62;89;tree
63;89;tree
64;89;tree
65;89;tree
66;89;tree
67;89;tree
68;89;tree
69;89;tree
70;89;tree
71;89;tree
72;89;tree
73;89;tree
74;89;tree
75;89;tree
76;89;tree
77;89;tree
78;89;tree
79;89;tree
80;89;tree
81;89;tree
82;89;tree
83;89;tree
84;89;tree
85;89;tree
86;89;tree
87;89;tree
88;89;tree
89;89;tree
90;89;tree
91;89;tree
92;89;tree
93;89;tree
94;89;tree
95;89;tree
96;89;tree
97;89;tree
98;89;tree
99;89;tree
100;89;tree
101;89;tree
102;89;tree
103;89;tree
104;89;tree
105;89;tree
106;89;tree
107;89;tree
108;89;tree
111;89;tree
112;89;tree
113;89;tree
114;89;tree
115;89;tree
116;89;tree
0;90;tree
1;90;tree
2;90;tree
32;90;tree
33;90;tree
34;90;tree
35;90;tree
36;90;tree
37;90;tree
38;90;tree
39;90;tree
40;90;tree
41;90;tree
42;90;tree
43;90;tree
44;90;tree
45;90;tree
46;90;tree
47;90;tree
48;90;tree
49;90;tree
50;90;tree
51;90;tree
52;90;tree
53;90;tree
54;90;tree
55;90;tree
56;90;tree
57;90;tree
58;90;tree
59;90;tree
60;90;tree
61;90;tree
62;90;tree
63;90;tree
64;90;tree
65;90;tree
66;90;tree
67;90;tree
68;90;tree
69;90;tree
70;90;tree
71;90;tree
72;90;tree
73;90;tree
74;90;tree
75;90;tree
76;90;tree
77;90;tree
78;90;tree
79;90;tree
80;90;tree
81;90;tree
82;90;tree
83;90;tree
84;90;tree
85;90;tree
86;90;tree
87;90;tree
88;90;tree
89;90;tree
90;90;tree
91;90;tree
92;90;tree
93;90;tree
94;90;tree
95;90;tree
96;90;tree
97;90;tree
98;90;tree
99;90;tree
100;90;tree
101;90;tree
102;90;tree
103;90;tree
104;90;tree
105;90;tree
106;90;tree
107;90;tree
108;90;tree
109;90;tree
110;90;tree
111;90;tree
112;90;tree
113;90;tree
114;90;tree
1;91;tree
2;91;tree
3;91;tree
4;91;tree
5;91;tree
6;91;tree
7;91;tree
8;91;tree
9;91;tree
10;91;tree
11;91;tree
16;91;tree
39;91;tree
40;91;tree
41;91;tree
42;91;tree
43;91;tree
44;91;tree
45;91;tree
46;91;tree
47;91;tree
48;91;tree
49;91;tree
50;91;tree
51;91;tree
52;91;tree
53;91;tree
54;91;tree
55;91;tree
56;91;tree
57;91;tree
58;91;tree
59;91;tree
60;91;tree
61;91;tree
62;91;tree
63;91;tree
64;91;tree
65;91;tree
66;91;tree
67;91;tree
68;91;tree
69;91;tree
70;91;tree
71;91;tree
72;91;tree
73;91;tree
74;91;tree
75;91;tree
76;91;tree
77;91;tree
78;91;tree
79;91;tree
80;91;tree
81;91;tree
82;91;tree
83;91;tree
84;91;tree
85;91;tree
86;91;tree
87;91;tree
88;91;tree
89;91;tree
90;91;tree
91;91;tree
92;91;tree
93;91;tree
94;91;tree
95;91;tree
96;91;tree
97;91;tree
98;91;tree
99;91;tree
100;91;tree
101;91;tree
102;91;tree
103;91;tree
104;91;tree
105;91;tree
106;91;tree
107;91;tree
108;91;tree
109;91;tree
110;91;tree
111;91;tree
112;91;tree
113;91;tree
114;91;tree
115;91;tree
116;91;tree
0;92;tree
1;92;tree
2;92;tree
3;92;tree
7;92;tree
8;92;tree
9;92;tree
10;92;tree
11;92;tree
12;92;tree
13;92;tree
14;92;tree
15;92;tree
16;92;tree
17;92;tree
18;92;tree
19;92;tree
21;92;tree
22;92;tree
23;92;tree
46;92;tree
47;92;tree
48;92;tree
49;92;tree
50;92;tree
51;92;tree
52;92;tree
53;92;tree
54;92;tree
55;92;tree
56;92;tree
57;92;tree
58;92;tree
59;92;tree
60;92;tree
61;92;tree
62;92;tree
63;92;tree
64;92;tree
65;92;tree
66;92;tree
67;92;tree
68;92;tree
69;92;tree
70;92;tree
71;92;tree
72;92;tree
73;92;tree
74;92;tree
75;92;tree
76;92;tree
77;92;tree
78;92;tree
79;92;tree
80;92;tree
81;92;tree
82;92;tree
83;92;tree
84;92;tree
85;92;tree
86;92;tree
87;92;tree
88;92;tree
89;92;tree
90;92;tree
91;92;tree
92;92;tree
93;92;tree
94;92;tree
95;92;tree
96;92;tree
97;92;tree
98;92;tree
99;92;tree
100;92;tree
101;92;tree
102;92;tree
103;92;tree
104;92;tree
105;92;tree
106;92;tree
107;92;tree
108;92;tree
109;92;tree
110;92;tree
111;92;tree
112;92;tree
113;92;tree
114;92;tree
115;92;tree
116;92;tree
0;93;tree
1;93;tree
2;93;tree
3;93;tree
4;93;tree
5;93;tree
6;93;tree
7;93;tree
8;93;tree
14;93;tree
